,id,currency,price_display,square_feet,address,cityname,state
9149,5668629173,USD,1095,1584,3700 E 98th Terrace,Kansas City,MO
9150,5664576053,USD,1425,1586,4424 Stone Mountain Dr,Gastonia,NC
9151,5664571703,USD,3275,1588,2398 W Arrow Route,Upland,CA
9152,5668631999,USD,1352,1588,,Austin,TX
9153,5659899274,USD,2995,1590,1413-15 E 57th St,Chicago,IL
9154,5659901543,USD,2750,1590,1903 E Balboa Drive,Tempe,AZ
9155,5668627087,USD,2499,1590,5121 Bakman Ave Unit 208,North Hollywood,CA
9156,5668617397,USD,1199,1591,917 Ravine Dr,Franklin,IN
9157,5668641954,USD,1795,1592,3763 Bailey Road,Yorkville,IL
9158,5664578394,USD,1675,1593,3801 Columbine Ave,Ames,IA
9159,5668611042,USD,2305,1594,142 Rodney Court,Madison,WI
9160,5668642088,USD,1675,1594,1541 Crawford Dr,Apopka,FL
9161,5668610706,USD,1499,1594,29507 Brookchase Dr,Spring,TX
9162,5668636256,USD,4995,1595,4237 Higel Avenue Sarasota,Sarasota,FL
9163,5509258898,USD,2089,1595,,Pittsburgh,PA
9164,5668633258,USD,1350,1595,2970 W Old Farmington Road,Fayetteville,AR
9165,5668642328,USD,3600,1596,2493 Parkdale Place NE,Atlanta,GA
9166,5668617498,USD,1449,1596,12537 W Hummingbird Terrace,Peoria,AZ
9167,5659911618,USD,1425,1596,2672 Brackley Place NW,Concord,NC
9168,5664567119,USD,1317,1596,1800 Beaumont Dr,Norman,OK
9169,5668626638,USD,3000,1597,627 NE 2nd Avenue,Fort Lauderdale,FL
9170,5664596411,USD,1995,1597,2321 Upland Rd,Pingree Grove,IL
9171,5668637441,USD,3695,1600,2216 S Palm Grove Avenue,Los Angeles,CA
9172,5664597236,USD,3000,1600,1279 St Johns Place,Brooklyn,NY
9173,5653585663,USD,2490,1600,209 E 3rd St,Williamsport,PA
9174,5642310671,USD,1799,1600,3377 N Oakland Avenue,Milwaukee,WI
9175,5642310722,USD,1799,1600,3369 N Oakland Avenue,Milwaukee,WI
9176,5659919377,USD,1795,1600,15936 Iron Ridge Rd,Edmond,OK
9177,5668641903,USD,1760,1600,800-820 North 48th St,Philadelphia,PA
9178,5668630356,USD,1740,1600,4685 N Haverhill Rd,West Palm Beach,FL
9179,5664579776,USD,1699,1600,2828-30 N Maryland Avenue,Milwaukee,WI
9180,5664578398,USD,1500,1600,201 Washington Avenue,Ames,IA
9181,5668634803,USD,1495,1600,7 West Mulberry St,Baltimore,MD
9182,5668610826,USD,1375,1600,255 Sweet Martha Dr,Mooresville,NC
9183,5664596601,USD,1260,1600,521 E 7th St,Bloomington,IN
9184,5668619260,USD,1250,1600,4009 West Newcome Drive,Sioux Falls,SD
9185,5668610972,USD,1249,1600,432 Cape Jasmine Way,Lexington,SC
9186,5668637394,USD,1145,1600,11313 NW 121st Place,Yukon,OK
9187,5668640126,USD,900,1600,1862 Century Hill,Platte City,MO
9188,5509028436,USD,886,1600,,Clarkston,GA
9189,5509026275,USD,886,1600,,Clarkston,GA
9190,5630237492,USD,825,1600,1003 Christine Avenue #101-#210,Anniston,AL
9191,5668642922,USD,2220,1601,510 Calle Vibrante,Palm Desert,CA
9192,5668633997,USD,1995,1601,830 E River Park Ln,Boise,ID
9193,5668624912,USD,1425,1601,4015 Maderia Dr,Concord,NC
9194,5668610775,USD,1399,1603,1415 Tenderden Dr,Channelview,TX
9195,5668610835,USD,1299,1604,744 Wilderness Trail Dr,Charlotte,NC
9196,5664576049,USD,1399,1607,1372 Zered Place NW,Concord,NC
9197,5668610615,USD,1049,1609,7203 Gore Dr,Houston,TX
9198,5668639742,USD,1650,1610,3191 Regatta Cir,Sarasota,FL
9199,5509182777,USD,1400,1610,,Marietta,GA
9200,5664575225,USD,1399,1610,17607 Ten Curves CT,Spring,TX
9201,5508875486,USD,1462,1611,,Cary,NC
9202,5668639246,USD,4000,1612,49 Kingston Court,Coronado,CA
9203,5659897867,USD,1625,1612,9337 Turning Wheel Dr,Charlotte,NC
9204,5509185099,USD,2455,1613,,Euless,TX
9205,5509184661,USD,2434,1613,,Euless,TX
9206,5664597510,USD,2595,1615,404 N Horne St #D45,Oceanside,CA
9207,5659283093,USD,2500,1615,,Royal Oak,MI
9208,5668638821,USD,1595,1616,13006 Lazy Ln,Willis,TX
9209,5509223960,USD,1441,1617,,Euless,TX
9210,5668640818,USD,1365,1620,316 Union Station Dr,Calera,AL
9211,5668610702,USD,1699,1621,1934 Creston Dr,Spring,TX
9212,5668612422,USD,771,1621,289 Huron St,Berlin,WI
9213,5664567315,USD,1235,1622,618 Main St,Coventry,RI
9214,5668612247,USD,844,1623,130 School St,Schofield,WI
9215,5509140339,USD,1232,1624,,Lawrenceville,GA
9216,5648142600,USD,1200,1624,1056 Fairfax Dr,Tuscaloosa,AL
9217,5668630568,USD,1700,1625,2682 Blossom Trail E,Blacksburg,VA
9218,5509078994,USD,1549,1626,,Tipp City,OH
9219,5668610842,USD,1499,1627,1410 Putters Edge,San Antonio,TX
9220,5668624940,USD,1250,1627,,Cary,NC
9221,5509111694,USD,1580,1630,,Cumming,GA
9222,5664596999,USD,1400,1630,301 N Lorimier,Cape Girardeau,MO
9223,5668610754,USD,1649,1631,1221 Southridge Dr,Lancaster,TX
9224,5664580701,USD,1450,1632,1006 Gilmore St,Taylor,TX
9225,5668624206,USD,1399,1633,1924 Hamby Place Dr,Acworth,GA
9226,5508780732,USD,2172,1635,,Dallas,TX
9227,5508879959,USD,10600,1636,,Los Angeles,CA
9228,5668628072,USD,1325,1637,5510 110th St,Lubbock,TX
9229,5668642687,USD,2795,1640,2610-2622 Pirineos Way,Carlsbad,CA
9230,5668630690,USD,2195,1640,19909 S Alderwood Cir,Bend,OR
9231,5664573784,USD,1199,1642,7404 Westcott Dr,Port Richey,FL
9232,5659901059,USD,2800,1647,4422 N Cypress Lane,Bloomington,IN
9233,5668622082,USD,1449,1648,8751 Barco Lane,Jacksonville,FL
9234,5668640295,USD,1325,1648,9158  Everton,San Antonio,TX
9235,5659919602,USD,1550,1649,708 SE 6th St,Des Moines,IA
9236,5668623308,USD,4395,1650,,Rye,NY
9237,5668638056,USD,2200,1650,5801 Humblebee Road,Columbia,MD
9238,5664596769,USD,2095,1650,1833 Lombard St Unit B,,
9239,5668632959,USD,1799,1650,806 Park Ave,Omaha,NE
9240,5668633037,USD,1550,1650,155 Drive Michael Debakey Dr,Lake Charles,LA
9241,5668633362,USD,1425,1650,3107 Defilade Dr,Murfreesboro,TN
9242,5668639686,USD,1395,1650,3101 Morningside Dr,Raleigh,NC
9243,5668632618,USD,1350,1650,1611 Collegeview Ave,Raleigh,NC
9244,5659917862,USD,1350,1650,6614 Leightyn Ln Lot 15 Right,Fort Smith,AR
9245,5659914415,USD,1350,1650,6715 Maribette Road Lot 28 Left,Fort Smith,AR
9246,5664579535,USD,2550,1651,219 N Hamilton St,Madison,WI
9247,5668610637,USD,1449,1652,16815 Shrub Oak Dr,Humble,TX
9248,5660299696,USD,1000,1654,500 Sleepy Hollow Rd,Gouverneur,NY
9249,5668635301,USD,1495,1655,4904 Jarvis St,Lubbock,TX
9250,5509245413,USD,2980,1656,,Princeton,NJ
9251,5668637790,USD,1795,1656,325 N 33rd Court,Ridgefield,WA
9252,5659912130,USD,1795,1656,321 N 33rd Court,Ridgefield,WA
9253,5664579551,USD,1349,1656,13215 Crooked Pine CT,Charlotte,NC
9254,5664573076,USD,1499,1657,1665 Summit View Way,Snellville,GA
9255,5659914363,USD,1800,1660,2560 Walden Boulevard,Cape Girardeau,MO
9256,5668610904,USD,1749,1662,714 Gibson Forest Dr,Lexington,SC
9257,5668628096,USD,1425,1662,14215 Yellow Warbler,San Antonio,TX
9258,5664596546,USD,1795,1665,1036 Turin Dr,Hampshire,IL
9259,5664597711,USD,1650,1665,,,
9260,5668610819,USD,1499,1665,9524 Foggy Meadow Rd,Charlotte,NC
9261,5664567914,USD,1599,1666,501 Homey Dr,Antioch,TN
9262,5664578114,USD,1749,1667,5004 Eastcreek Dr,Arlington,TX
9263,5659914060,USD,1795,1668,1381 Spade Bit Dr,Sparks,NV
9264,5668633628,USD,1295,1668,2102-2258 Landmark Cir,Minot,ND
9265,5664597707,USD,1350,1670,6611 Leightyn Ln Lot 43 Right,Fort Smith,AR
9266,5653584399,USD,1700,1671,538 Ingleside Drive,Baton Rouge,LA
9267,5668642210,USD,1400,1671,,Amarillo,TX
9268,5668610714,USD,1399,1672,15519 Northwood Dr,Porter,TX
9269,5509055645,USD,3110,1673,,Roseland,NJ
9270,5668638943,USD,3495,1675,4321 SW Genesee St,Seattle,WA
9271,5509080848,USD,2995,1675,,Kenmore,WA
9272,5639933924,USD,2600,1675,,Charlottesville,VA
9273,5654897877,USD,2700,1676,407 N Main St,Royal Oak,MI
9274,5668627081,USD,2995,1677,6153 Saint Andrews Way,Livermore,CA
9275,5668625267,USD,2895,1679,5100 5120 S Ellis Ave,Chicago,IL
9276,5664597604,USD,5695,1680,9955 Durant Drive,Beverly Hills,CA
9277,5664575270,USD,1299,1680,6511 Grey Oaks,Houston,TX
9278,5668629228,USD,1025,1682,3318 S Kings,Springfield,MO
9279,5668622153,USD,1625,1684,2013 Mansker Dr,Goodlettsville,TN
9280,5668629202,USD,1730,1685,7721 Grey Goose Trail,Arlington,TX
9281,5668639916,USD,1425,1688,8401 Dunsinane Drive,Charlotte,NC
9282,5668635284,USD,1850,1690,16806 Chula Vista Avenue,Sandy,OR
9283,5668642527,USD,1700,1690,17513 Black Hawk Drive,Edmond,OK
9284,5668634503,USD,1350,1690,9820 Mylea Cir Lot 31 Left,Fort Smith,AR
9285,5668634684,USD,1350,1690,9806 Mylea Cir Lot 32 Right,Fort Smith,AR
9286,5664596926,USD,1350,1690,9808 Mylea Cir Lot 32 Left,Fort Smith,AR
9287,5659914484,USD,1350,1690,9803 Mylea Cir Lot 34 Right,Fort Smith,AR
9288,5668626960,USD,4000,1691,16334 Ridgehaven Drive Unit 701,San Leandro,CA
9289,5668627441,USD,1500,1693,1024 Kerry Drive,Calera,AL
9290,5668610770,USD,1499,1693,2907 Crescent Star Rd,Spring,TX
9291,5668638086,USD,1675,1695,704-706 Town House Ln,Richardson,TX
9292,5668629627,USD,2250,1696,1225 Filbert Road G2,Lynnwood,WA
9293,5668617140,USD,1525,1698,737 NW Douglas St,Burleson,TX
9294,5664578054,USD,1475,1699,11956 N 152nd Dr,Surprise,AZ
9295,5664597955,USD,3400,1700,1522 N Halsted St,Chicago,IL
9296,5668626499,USD,2400,1700,7305 16th Ave Northwest Unit B,Seattle,WA
9297,5668640885,USD,2400,1700,989 Mohawk St,Jupiter,FL
9298,5664597834,USD,2395,1700,11042 SW 51st Avenue,Portland,OR
9299,5661947593,USD,2140,1700,5 Bedrooms 1,Cincinnati,OH
9300,5668630035,USD,2050,1700,680 Naumann Drive,Leander,TX
9301,5664590172,USD,1999,1700,685 Naumann,Leander,TX
9302,5668627792,USD,1990,1700,29900 Franklin Road,Southfield,MI
9303,5659902818,USD,1900,1700,308 S 49th St,Omaha,NE
9304,5664596690,USD,1700,1700,373 W 300 S,Ivins,UT
9305,5642368091,USD,1700,1700,1406 N Park Ave (6775 W.,Cedar City,UT
9306,5668639680,USD,1495,1700,22384 Old 44 Dr,Palo Cedro,CA
9307,5659919552,USD,1370,1700,2480 Bella Vista Dr,Santa Clara,UT
9308,5509154100,USD,1350,1700,,Edmond,OK
9309,5508933507,USD,2180,1702,,Mason,OH
9310,5509003095,USD,2280,1703,,Cincinnati,OH
9311,5668638527,USD,1775,1704,6970 Tussilago Way,Orlando,FL
9312,5664597664,USD,1775,1704,6946 Tussilago Way,Orlando,FL
9313,5668624917,USD,1425,1704,2807 Rosemeade Dr,Monroe,NC
9314,5668637836,USD,1599,1705,402 S 860 E,American Fork,UT
9315,5668629181,USD,1595,1705,200 Mercedes Court Unit 201,Grandy,NC
9316,5668624260,USD,1575,1705,2298 Shady Dr,Morrow,GA
9317,5668610911,USD,1499,1706,853 Beaver Creek Dr,Burleson,TX
9318,5668625162,USD,1399,1713,5709 N 62nd Dr,Glendale,AZ
9319,5668625061,USD,2125,1714,416 Russell Walk,Madison,WI
9320,5668637408,USD,1495,1715,3516 Upland Ridge Dr,Yukon,OK
9321,5668628039,USD,1495,1718,3512 Indocin Court,Louisville,KY
9322,5659912532,USD,1445,1718,11025 SW 33rd St,Yukon,OK
9323,5668628460,USD,1650,1719,4604 6th Avenue E,Bradenton,FL
9324,5668626795,USD,3399,1721,468 Adeline Avenue,San Jose,CA
9325,5668624644,USD,1425,1721,3814 Wintergreen Dr,Humble,TX
9326,5664597600,USD,4100,1723,408 E Cottage Grove Avenue,Bloomington,IN
9327,5668610739,USD,1599,1723,308 Birchwood Ln,Fort Worth,TX
9328,5668610758,USD,1649,1724,1507 Windmill Ln,Mesquite,TX
9329,5668627981,USD,1500,1726,1836 Robin Avenue,Orange,TX
9330,5668617292,USD,1249,1726,5035 Cabin Lake Dr,San Antonio,TX
9331,5668637751,USD,4995,1728,1725 34th St NW,Washington,DC
9332,5668617384,USD,1299,1728,11411 Long Lake Dr,Indianapolis,IN
9333,5668617254,USD,1299,1728,5716 Cheval Ln,Indianapolis,IN
9334,5668626496,USD,6270,1729,1521 2nd Ave Unit 2202,Seattle,WA
9335,5668627037,USD,5200,1730,652 Sea Anchor Dr Unit 2202,Redwood City,CA
9336,5664580810,USD,4600,1730,1040 Biscayne Boulevard Apartment 2104,Miami,FL
9337,5668633268,USD,1495,1730,1205 N Nature Way,Mustang,OK
9338,5664576276,USD,1449,1731,281 Yadkin St,Clayton,NC
9339,5668627109,USD,3300,1734,5933 Sunstone Dr Unit 402,San Jose,CA
9340,5668629245,USD,1695,1738,202 Wexford Dr,Monroe,OH
9341,5668629242,USD,1695,1738,208 Wexford Dr,Monroe,OH
9342,5668631931,USD,1675,1738,121 Whisman Dr,Middletown,OH
9343,5668631969,USD,1595,1738,702 Trenton Rd,Trenton,OH
9344,5668610947,USD,1475,1738,4732 Canipe Dr,Charlotte,NC
9345,5668627095,USD,3990,1739,636 Villa Center Way,San Jose,CA
9346,5668635116,USD,1800,1747,1804 W Yacht,Oak Island,NC
9347,5668626446,USD,6800,1748,591 Saint Claire Dr,Palo Alto,CA
9348,5668610698,USD,1449,1748,14514 Lourdes Dr,Houston,TX
9349,5664577905,USD,3675,1750,5706-10 S Blackstone Avenue,Chicago,IL
9350,5659912646,USD,2450,1750,1181 Golf View Ln,Greensboro,GA
9351,5664596761,USD,1750,1750,6040 24th St #06,Lubbock,TX
9352,5668639747,USD,1700,1750,6315 SE 91st Avenue,Portland,OR
9353,5509097729,USD,1700,1750,,Keene,NH
9354,5664567220,USD,1599,1750,691 Fruit Cove Forest E,Saint Johns,FL
9355,5668629991,USD,1550,1750,1851 N Birdsell Dr Unit 1,Wasilla,AK
9356,5664579805,USD,1500,1750,1626 Summit St,Columbus,OH
9357,5642367107,USD,1450,1750,9212 Boehm Drive,Lenexa,KS
9358,5659898995,USD,2845,1758,5468 70 S Hyde Park Blvd,Chicago,IL
9359,5668610769,USD,1450,1758,6323 Mountain Pines Ln,Katy,TX
9360,5668637986,USD,2575,1760,2950 N 38th St #1 To 18,Phoenix,AZ
9361,5668629136,USD,2400,1760,221 Regent Court,American Canyon,CA
9362,5668630552,USD,1695,1760,3920 3850 3880 Garden View Dr,Grand Forks,ND
9363,5668636100,USD,1600,1760,1523 Butler Creek Avenue,Belgrade,MT
9364,5664579562,USD,1475,1760,3535 Briarthorne Dr,Charlotte,NC
9365,5668634027,USD,1350,1760,818 North 39th St,Grand Forks,ND
9366,5668624704,USD,1549,1762,17803 Springtree Dr,Humble,TX
9367,5508983616,USD,2900,1763,,Cincinnati,OH
9368,5668626533,USD,2098,1764,1932 West Plum St,Fort Collins,CO
9369,5668610822,USD,1425,1764,8326 Knapp CT,Locust,NC
9370,5668636318,USD,2350,1765,1919-B Delta Avenue,Nashville,TN
9371,5664597618,USD,1450,1767,,Ivins,UT
9372,5668610772,USD,1449,1767,24022 Holleygate CT,Spring,TX
9373,5668622839,USD,1299,1772,632 Westwood Dr,Lexington,SC
9374,5508737693,USD,6912,1775,,Los Angeles,CA
9375,5508729760,USD,2000,1775,,Sarasota,FL
9376,5668643253,USD,1400,1776,1446 Eberhart,Edwardsville,IL
9377,5664597735,USD,3695,1778,4610 Discovery Point,Discovery Bay,CA
9378,5664594647,USD,1650,1778,6708 Antigua Dr #59,Fort Collins,CO
9379,5668634772,USD,2250,1783,4004 Lauren Court  Op4004 Lauren Court,Destin,FL
9380,5668627882,USD,2000,1783,918 N Lbj Drive,San Marcos,TX
9381,5664595455,USD,1295,1783,1823 Windhill Avenue,Edmond,OK
9382,5668610895,USD,1575,1787,516 Cambridge Dr,Saginaw,TX
9383,5664576180,USD,1449,1788,1051 Sapphire Dr,Gastonia,NC
9384,5668617236,USD,1399,1788,4250 Par Dr,Indianapolis,IN
9385,5668634344,USD,3295,1790,5459 Madison Ave,San Diego,CA
9386,5668616982,USD,1599,1790,102 Cattlemans Creek Rd,Newark,TX
9387,5664581229,USD,4000,1800,1433 N Dearborn St Apartment 2,Chicago,IL
9388,5668635834,USD,3400,1800,982 Prospect St Apartment #2,Honolulu,HI
9389,5668643177,USD,2900,1800,206 Ashley Ave,Charleston,SC
9390,5668642658,USD,2500,1800,901 N Dunn,Bloomington,IN
9391,5668639869,USD,2295,1800,707 N Hayden Island Drive  427,Portland,OR
9392,5668630763,USD,2099,1800,172 Airport Rd,New Castle,DE
9393,5668628311,USD,1995,1800,7000 Sheridan Associates Llc 7000-10 N Sheridan/1212-18 W Lunt,Chicago,IL
9394,5668638747,USD,1900,1800,1013 Fitchie Place,Durham,NC
9395,5664597852,USD,1900,1800,17231 Minos Conaway Rd,Lewes,DE
9396,5659914006,USD,1800,1800,10 N 3rd St Unit 203,Lafayette,IN
9397,5668633888,USD,1795,1800,3603 SW Picasso Boulevard,Bentonville,AR
9398,5668641318,USD,1595,1800,2382 South Canterbury Road,Saint George,UT
9399,5668630187,USD,1595,1800,332 Voldemort St,Rock Hill,SC
9400,5664598308,USD,1500,1800,120 Murray St,Binghamton,NY
9401,5653584812,USD,1500,1800,26270 463rd Avenue,Hartford,SD
9402,5642367791,USD,1400,1800,,Auburn,AL
9403,5668642812,USD,1395,1800,523 White Oak Cir,Lincoln,AL
9404,5668617306,USD,1375,1800,303 Holly Creek Dr,Irmo,SC
9405,5668635171,USD,1265,1800,1090-1108 N Hanley 7461-98 Ahern,Saint Louis,MO
9406,5509040192,USD,1200,1800,,Cincinnati,OH
9407,5668618971,USD,995,1800,2721 Pine Trace Dr,Maumee,OH
9408,5668638551,USD,995,1800,289 Ivy Place,Oxford,AL
9409,5664597865,USD,1610,1801,14509 Griffin St,Tuscaloosa,AL
9410,5668630933,USD,1775,1804,5166 Parkside Dr,Mason,OH
9411,5664579642,USD,3200,1805,38 W Oakland Ave,Columbus,OH
9412,5509214639,USD,2055,1805,,Belle Mead,NJ
9413,5668630851,USD,1695,1805,211 Wexford Dr,Monroe,OH
9414,5668627930,USD,1695,1805,642 Todhunter Rd,Monroe,OH
9415,5668630848,USD,1695,1805,215 Wexford Dr,Monroe,OH
9416,5668627927,USD,1695,1805,203 Wexford Dr,Monroe,OH
9417,5664596595,USD,1575,1805,5100 Cascade Pools Avenue,Las Vegas,NV
9418,5668610715,USD,1549,1806,715 Pequin Rd,Crosby,TX
9419,5668620337,USD,1549,1807,790 Whitecrest CT,Lawrenceville,GA
9420,5668640705,USD,2800,1810,488 W Duarte Rd,Arcadia,CA
9421,5668617147,USD,1249,1810,101 Charing Cross Rd,Irmo,SC
9422,5648142781,USD,1525,1811,1967 Cambridge Village Dr,Conway,AR
9423,5668629393,USD,1895,1812,4205 Virginia Ave,Cincinnati,OH
9424,5664597081,USD,1990,1815,226 Oman Rd,Castle Rock,CO
9425,5664597744,USD,1450,1816,307 Knightsborough Way,Apex,NC
9426,5668633803,USD,1895,1820,1308 Park Avenue,Omaha,NE
9427,5664596445,USD,1895,1820,2617a NE 131st Court,Vancouver,WA
9428,5668610854,USD,1325,1820,80 Mossy Oak Ln,Dallas,GA
9429,5668617336,USD,1349,1822,6255 White Rabbit Place,Indianapolis,IN
9430,5668642222,USD,1345,1823,1201 Kensington Ln,Elgin,OK
9431,5668618050,USD,1525,1824,1755 Miller Springs Dr,Bethlehem,GA
9432,5664597021,USD,1690,1825,200 Munro St,Liberty Hill,TX
9433,5664583681,USD,1800,1828,808 Callista Cay Loop,Tarpon Springs,FL
9434,5668643398,USD,1525,1830,3517 30th St,Lubbock,TX
9435,5668629719,USD,1525,1830,2009 Ryan Ave,Cincinnati,OH
9436,5668629727,USD,1750,1831,9201 Simmons Road,Austin,TX
9437,5659919380,USD,1625,1832,104 N Kramer Path,Clayton,NC
9438,5659917607,USD,1595,1832,,Stayton,OR
9439,5668617594,USD,1440,1832,2074 College Heights Road,Manhattan,KS
9440,5664594602,USD,1895,1833,1200 Narrow Gorge Court,Henderson,NV
9441,5668641203,USD,1750,1833,1197 Narrow Gorge Court,Henderson,NV
9442,5668640679,USD,1695,1833,3210 Jericho Road,Bismarck,ND
9443,5664598331,USD,1100,1833,2109 Walnut Avenue,Ruston,LA
9444,5668627973,USD,1795,1835,738 Porta Rosa Circle,Saint Augustine,FL
9445,5668616934,USD,1525,1835,1805 Stephens Pond View,Loganville,GA
9446,5664579559,USD,1499,1836,7823 Euler Way,Charlotte,NC
9447,5668610906,USD,1399,1836,515 Dry Creek Cir,Indianapolis,IN
9448,5664596240,USD,2250,1840,1525  1585 Forest Lake Dr,Tuscaloosa,AL
9449,5668629260,USD,1300,1840,2709 E Sylvia St,Phoenix,AZ
9450,5664576270,USD,1649,1842,54 Jonalker CT,Clayton,NC
9451,5668617421,USD,1475,1842,97 Balsam Fir Place,Clayton,NC
9452,5661949751,USD,595,1845,1031 N Sumner St 220,Pampa,TX
9453,5668619766,USD,2625,1850,304 W 14th,Bloomington,IN
9454,5648143759,USD,1625,1850,108 N Kramer Path,Clayton,NC
9455,5668632658,USD,1495,1850,7312 South 81st St,La Vista,NE
9456,5664573061,USD,1425,1850,3323 Lowland Dr,Douglasville,GA
9457,5664596752,USD,1345,1850,2029 Thomasville Dr SE,Atlanta,GA
9458,5509062429,USD,1200,1850,,Manchester,NH
9459,5668633317,USD,2047,1851,8130 Red Stopper Ln,Winter Garden,FL
9460,5668630576,USD,1450,1852,4190 Sierra Way,Gardendale,AL
9461,5659918093,USD,1900,1854,9100 Spring Green Loop,Mechanicsville,VA
9462,5668634384,USD,2380,1856,2115 201st Place SE Unit C2,Bothell,WA
9463,5668629307,USD,2350,1857,1390 Troy St,Aurora,CO
9464,5668624214,USD,1399,1857,534 Stratford Dr,Douglasville,GA
9465,5668610672,USD,1549,1865,5419 Trail Timbers Dr,Humble,TX
9466,5668641067,USD,1600,1866,1854 W Stonebridge Drive 30,Saint George,UT
9467,5664576174,USD,1599,1868,1123 Rankin Oaks St,Charlotte,NC
9468,5668610838,USD,1575,1868,1345 Torrence Grove Church Rd,Charlotte,NC
9469,5668617440,USD,1525,1868,29 Knoll CT,Garner,NC
9470,5664581453,USD,1400,1869,1211 Hardwood Lane,College Station,TX
9471,5653584371,USD,1995,1870,4010 SW Fairhaven Drive,Corvallis,OR
9472,5637616954,USD,1000,1870,,Midland,MI
9473,5668639963,USD,3100,1871,8647 NW 113th Court,Doral,FL
9474,5664597547,USD,2060,1874,130 East 1050 North,Hurricane,UT
9475,5664597952,USD,1750,1874,117 W Paseo Airosa,Ridgecrest,CA
9476,5659919357,USD,4995,1875,900 Lenora St 506,Seattle,WA
9477,5667484722,USD,3600,1875,,Orange,CA
9478,5668638898,USD,3595,1876,4723 Caminito Lapiz,San Diego,CA
9479,5668610717,USD,1475,1876,7911 Bluff Trail Dr,Humble,TX
9480,5509148491,USD,1495,1878,,Edmond,OK
9481,5668643173,USD,1695,1879,405 Cobblestone Loop SW,Mandan,ND
9482,5668626862,USD,3975,1881,40360 Imperio Place,Fremont,CA
9483,5659919406,USD,7000,1882,510 13th St Unit 201,Tuscaloosa,AL
9484,5668636607,USD,4525,1884,401 S Eton St,Birmingham,MI
9485,5668618441,USD,1500,1884,3899 Ledyard St,West Lafayette,IN
9486,5659898984,USD,3454,1885,5118 5120 S Greenwood Ave,Chicago,IL
9487,5668625357,USD,1725,1886,337 Falling Star Dr,Fort Worth,TX
9488,5509202533,USD,1250,1886,,Norman,OK
9489,5668641007,USD,2835,1890,625 Stanwix St,Pittsburgh,PA
9490,5664567950,USD,1775,1890,283 Iris Dr,Hendersonville,TN
9491,5668617185,USD,1449,1891,13 Walnut Grove Way,Irmo,SC
9492,5668627002,USD,5500,1892,820 Blanchard St Unit 1810,Seattle,WA
9493,5664568944,USD,1725,1894,2834 Shelburne Way,Saint Cloud,FL
9494,5668637703,USD,1795,1895,7301 Travelers Crossing,Rowlett,TX
9495,5509148483,USD,1450,1896,,Edmond,OK
9496,5668639587,USD,1850,1898,,Amarillo,TX
9497,5668627091,USD,4200,1900,7 Knickerbocker Ln,Orinda,CA
9498,5664597581,USD,4000,1900,1306 Sassafras St,San Diego,CA
9499,5668633305,USD,3150,1900,902 Binney St,Baltimore,MD
9500,5668634051,USD,2795,1900,4105 N Concord Avenue,Portland,OR
